Title,0,200,400,600,800,1000,1200,1400,1600,1800,2000,2200,2400,2600,2800,3000,3200,3400,3600,3800,4000,4200,4400,4600,4800,5000,5200,5400,5600,5800,6000,6200,6400,6600,6800,7000,7200,7400,7600,7800,8000,8200,8400,8600,8800,9000,9200,9400,9600,9800,10000,10200,10400,10600,10800,11000,11200,11400,11600,11800,12000,12200,12400,12600,12800,13000,13200,13400,13600,13800,14000,14200,14400,14600,14800,15000,15200,15400,15600,15800,16000,16200,16400,16600,16800,17000,17200,17400,17600,17800,18000,18200,18400,18600,18800,19000,19200,19400,19600,19800,Genre
4-black_mystery_(138_bpm_remix).mp3,4881759669,63568576.46,85790402.5,31493779.65,40649007.42,7927630.02,9139992.211,5734646.265,18350376.62,1967258.7,8745972.126,913594.6211,9259165.804,5232519.8,1724093.559,3001269.625,8525591.595,6036844.067,6281790.886,4146966.942,5221190.378,2131451.787,2246931.021,14866340.53,1204688.279,3625546.169,3544277.194,801201.2268,847437.146,3230998.856,1517414.626,2980806.942,7438236.429,997593.1358,1118045.909,1009416.096,3384986.444,5001559.964,1168995.118,2133990.068,1813511.95,1155723.557,1746904.75,832401.4891,1292915.2,986915.5999,1633146.805,3067437.854,682560.0596,1042833.42,640992.7598,1022136.688,2636237.226,2035197.951,2015368.619,3703727.529,2846466.186,318384.8712,880367.2734,1744302.188,579700.2102,1721483.044,1414541.462,419175.2689,7075.684926,3813.772187,2841.648604,5314.126319,3273.093851,2725.148549,3898.906105,3936.406052,1442.842096,3559.26639,3315.839614,5866.167027,3296.727197,1471.093092,1540.782631,2627.131461,2021.06894,4189.051622,3908.03906,935.5567943,3587.648004,3974.616834,1706.231945,4309.654768,4944.873601,2727.429968,2580.745383,2980.974,2678.546841,255.4514827,4754.684218,4894.705375,2969.582037,3107.988886,3497.842489,1315.504088,electronic
4-buffalo_nights.mp3,2627834,203497915.5,108771633.1,187847127.6,75505213.97,4239887.896,40901188.48,8991371.516,12483153.6,57263190.14,4745840.485,4079877.278,12855670.76,2938907.472,3695455.389,6379270.82,2156769.143,2949968.651,2035613.155,2851532.578,1255628.039,2596665.777,878322.9319,1733882.014,840954.0101,17775625.18,3218699.754,3283809.686,3558491.484,1064031.073,683379.8868,3752364.578,883985.0941,3658597.057,3183280.9,2711785.461,1966840.676,4849863.35,622229.2395,2904000.676,2085981.777,1171638.211,868817.2838,2410507.454,1433546.007,2234921.218,1819868.56,2871864.611,471828.0109,1977943.869,1244478.168,421620.3016,2042193.915,716933.6119,1245193.057,957712.9968,1231046.891,721457.7697,210510.9633,940121.1473,3188581.195,1144347.973,1573040.995,161854.5822,6258.454568,391.8975956,2442.371896,1431.78934,528.1480054,1260.846249,1261.706219,1183.687477,1347.909689,1309.317127,965.9815734,1708.479183,2041.623385,1287.302734,1256.339063,1087.396848,706.4870299,664.5296522,1754.681124,1591.328085,1529.407615,438.0926703,569.0270464,1114.94151,786.1764313,1220.65734,1206.000072,408.0367014,741.4329592,205.5028094,960.4649469,796.5150567,1497.183595,762.8129882,1015.225988,940.7495018,classical
4-bwv_1042_i._allegro.mp3,3791949,29055333.37,77617936.12,39989165.69,30790985.91,15733528.74,22835272.8,2088471.537,22952011.19,11586759.72,4769955.333,3107195.928,12450238.53,517134.8364,1355152.685,3303881.237,6661293.306,9536930.532,2787551.983,2036973.672,3128959.282,831215.2043,640048.1408,1648512.886,2098459.246,633661.8798,557591.7492,366462.9805,1817794.891,694336.4167,309098.044,776674.6003,458694.7988,892554.2182,1084604.103,522687.9897,370248.6034,176066.7665,354488.8514,267428.0727,179839.0034,410531.2174,414325.215,165376.8525,56605.45505,176065.6761,185120.992,118295.3805,365209.9713,405399.0839,682750.9212,80009.43341,748410.4166,313325.3972,76622.7435,381929.825,533535.6428,126104.4542,153280.4311,227098.5914,223550.2053,175618.5605,196120.8809,33022.47357,1122.32965,511.449284,1499.093339,1807.679446,173.2516286,1130.021799,1253.347382,1252.047239,1477.250143,2131.868684,609.5499089,1222.917706,997.9983099,851.165122,1430.014215,400.9643537,569.2283302,584.7816948,1134.037376,1087.866764,1159.51182,772.9480223,520.0702169,1345.161985,2361.829302,737.9945682,1193.337885,1095.105237,1974.13357,410.848153,1472.979164,570.1242949,1054.554533,338.8515977,1536.509793,565.09562,classical
4-carl_friedrich_abel_concerto_in_b_flat_op._11_no.2_(1774).mp3,20793750,90516310.95,56351080.53,51376195.08,100350701.3,5038155.307,32253369.24,6774041.844,14556359.41,27179058.39,4773352.065,2011796.108,18180973.84,2705467.235,2041102.445,5379516.786,13416876.23,8502844.314,3570321.426,2745694.213,3210879.003,747425.0463,356077.4614,697979.6489,2206935.082,549809.0905,1269817.528,1323869.126,170541.8738,428173.2089,570916.5443,609845.8017,234674.1812,67331.4467,136334.4245,101137.8485,626035.7311,421332.064,179348.588,652462.9958,64298.79752,129840.5073,476507.5192,78741.14743,184865.435,221636.2412,58510.64011,111948.4233,358416.1799,5554.877937,83576.80903,146668.6719,68173.30953,163881.9587,136504.115,52925.93558,116631.2971,129357.1909,94928.8629,154121.8359,66998.80767,73311.00913,49926.62317,4089.031175,1354.385724,1808.243139,2277.050523,1557.618965,1989.633124,1560.33217,1600.955201,1311.881626,102.1328814,2236.449203,1190.918529,1472.848223,1264.32747,2171.675118,1627.788088,2110.201577,1875.660609,922.6091427,2110.180737,1250.400176,1626.110281,2340.118557,2041.493861,2136.908848,2117.833018,2298.464837,531.8841919,3073.77348,1962.674841,2011.217521,1038.831,1659.687185,912.2621512,2581.642087,2018.419579,1899.700535,classical
4-ces_facheux_sotz_(anon).mp3,177959079,27698434.67,21417480.75,19202758.55,29437607.47,20193121.71,1663427.115,2788324.802,4467486.669,5571398.046,8668367.468,13881357.82,4786326.734,19246582.09,7186335.218,6499200.877,3070064.615,597849.5304,243126.516,932077.8269,345821.2379,414841.7929,263274.7191,390600.9349,39020.50461,244072.0532,261761.2971,212227.9003,222047.7673,430494.0231,375921.4094,365466.6489,464621.4967,574015.9694,48837.57224,221805.4758,388211.533,339582.0844,484076.0491,315523.3577,207318.5844,527758.0128,162052.2525,186372.2618,91520.41237,192335.0271,152201.6372,74593.8592,114335.9684,211647.8783,65535.23029,159111.7486,51925.0089,68172.36318,65901.23837,24961.16687,57788.86881,17859.02934,29443.89319,32549.79215,12581.32004,71177.48009,62390.78137,17483.50739,173.3249659,445.7197633,312.0451903,912.213572,1427.366632,468.0585755,592.1006031,1126.068249,791.9719978,510.2938871,495.7283988,178.7146019,835.3032526,1025.144655,872.7870332,309.0500929,1342.006077,950.4173958,683.4805216,886.4044309,1094.678982,1054.98489,505.5080763,931.9773198,409.699017,425.4457247,259.6697244,575.3872188,808.6101477,300.7982419,1613.791273,668.3525235,549.2204297,67.36107965,973.3020138,600.3514629,classical
4-chanter_voel_par_grant_amour.mp3,27308665,3424623.463,46738697.36,5958396.539,32415762.64,536239.8484,9027507.29,11117160.3,14955437.26,427602.9329,7005197.616,3192812.22,975995.8526,860866.3457,4777766.996,816018.8022,2457223.472,1278363.615,1338699.871,1366380.295,210485.9496,335359.352,135535.9728,51534.03448,799718.7261,207916.3059,173529.2342,314955.4264,396398.6826,311622.3938,50722.93978,196995.9907,474474.9242,491852.0106,27657.86603,419369.6453,542112.972,404814.4282,59154.75481,557509.0301,148105.0597,110498.732,56440.55143,150445.9325,86235.19634,135198.2025,136888.585,97111.62877,128370.8725,213579.501,75766.60825,150341.7829,89039.57253,168772.3702,41965.9016,128423.0326,30540.82586,50904.9135,37493.58167,70235.21806,28619.41085,92422.32466,54782.24137,5302.111076,1026.308594,309.5004046,280.8932989,1023.071748,326.0459887,1403.187246,337.9753169,729.2350105,266.6823529,144.7231605,242.3406485,1143.316474,516.8161724,278.5101088,1096.946063,450.0154826,749.805313,474.8761848,1621.413539,1222.723001,1036.605885,545.7623116,167.9775029,460.2231741,782.7275145,1286.993504,938.2500914,763.6243361,951.1580215,1220.313184,231.0025187,1618.506508,524.2124284,360.3383104,1244.301208,561.8361508,metal_punk
4-concerto_for_2_violins_2_cellos_strings_&_continuo_in_d_rv_95_allegro.mp3,12191971,15975537.81,162491577.3,58569703.54,78832384.14,104120365.5,58420733.49,4640452.862,7047136.951,10758096.65,57822780.27,3748642.679,45231896.36,5885406.462,4543619.976,12294625.38,5388491.979,2804649.626,17067741.55,1522403.223,17631589.11,10021726.24,1350408.321,1456366.899,13992294.9,3164704.226,1094643.226,4469999.587,3903705.33,526536.702,4085520.4,2303135.228,5668828.51,1556224.873,1722087.247,431131.6941,695388.8483,416752.1002,1881947.786,2064708.323,3176810.53,328409.8981,1919551.738,389289.1561,1696191.997,1314301.981,895831.599,485777.685,743889.0358,311596.3975,753825.845,553449.869,1002903.538,751223.5925,328396.4939,172294.009,1511578.445,1269976.773,446428.5721,571548.9583,929401.7139,311243.1946,177303.5971,29709.49148,1105.284751,1515.235517,884.5070368,394.7383831,549.95487,1004.011677,1778.428845,1266.260949,422.7094499,1371.343699,851.6143397,193.4215072,159.6477624,1096.813841,829.4560633,126.81443,1041.735063,838.0602694,801.9785525,556.3436846,507.2026382,498.1719568,491.8437291,1611.599677,1029.756089,465.8489112,452.0277954,497.9884621,265.8639803,1051.86349,1424.788017,745.9913331,817.0632273,680.9834174,1289.240797,1346.561307,electronic
4-crawlspace.mp3,14126868,15349238.1,43327747.43,13784991.63,27896661,33292089.64,3625837.437,7484820.305,23301072.49,11735567.34,14180466.08,7468857.901,7439239.37,12513211.86,1658009.725,7420476.505,6069320.531,32028334.95,3023689.028,1472767.627,20006617.12,10629092.52,7589837.019,1782774.205,3604542.679,7494334.048,3454099.633,1552235.752,5356153.329,4803651.897,4625350.204,1627678.662,5921571.968,8265315.43,4078004.847,3115043.575,3051798.049,417648.5799,2197257.337,1978775.16,2221394.265,3699689.07,1886130.858,4809934.639,699844.5621,4072012.176,2372656.04,2731946.482,1091437.072,1823275.197,1540009.903,3451491.256,1383046.387,2756152.74,1581283,1531224.492,2821207.96,1070076.097,2518380.702,1196449.434,57613.26482,1832206.519,1703244.191,519197.427,3309.142163,5313.379231,3486.393387,4978.69083,4395.912708,3367.867089,4037.576855,3594.258541,3226.695703,4206.641251,4692.879859,4202.585336,5495.547171,4273.491751,5392.057268,3937.940404,5256.706277,2944.966539,3724.527352,2819.664197,4681.617587,4638.600984,4009.402213,3703.416045,3451.686578,4471.063141,3166.649595,3832.248584,3412.865057,3287.476386,3454.216793,4188.835501,4376.790827,3983.095892,3354.982456,3340.981728,electronic
4-deja_vu.mp3,5606853,118888845.4,65506702.51,19137298.04,17577910.32,83265036.01,12848834.72,8903930.041,6546167.794,7070856.879,3033409.505,3783369.356,8543557.681,2146791.04,1430270.011,1741507.632,3511019.85,1939244.115,890373.2776,1968191.707,1115694.097,1644816.145,443151.6423,1888396.22,1182397.691,531346.023,1016811.946,2517362.248,1242599.562,1497949.606,1090658.616,19655597.84,628600.1343,2563300.196,1416290.795,1123331.123,3347014.599,2628427.236,1109660.482,1279648.303,1557941.852,1096308.271,1355376.358,1430990.88,776862.705,1237980.493,1123492.166,1612993.139,1259520.109,478951.5343,1381921.292,1051699.228,967219.9998,390923.7115,1226516.116,1313226.345,633387.621,640323.385,1134449.537,1047868.379,733432.4667,754109.0753,846531.846,73940.26234,7013.967842,3818.184289,8742.425875,7238.782692,2040.927194,2500.134327,4825.589884,2632.72346,5966.410871,6539.380538,4344.341339,3615.745609,2300.06081,2353.941078,2659.885248,3927.271699,2375.780389,3427.224199,2950.465189,5397.524743,4273.701018,4547.765209,2766.74855,3396.219925,4114.868357,4885.356054,1792.307032,3305.438106,6534.045103,2242.999343,5185.258338,5979.649414,3469.924186,2528.909949,2851.480478,4906.950998,classical
4-direction_dub.mp3,8292849,12356108.6,17277036.8,22277018.53,17482260.75,96484268.34,12535593.55,8638398.615,5985956.567,10600669.43,10369585.58,2731412.411,1724313.952,2157951.018,3607608.973,10035788.95,909170.4381,1163332.692,1031409.512,953091.8553,6597060.687,1147239.224,2233187.122,3015062.083,1057167.702,8850667.974,1221607.914,748333.6917,333047.8066,2532358.772,56614213.23,2867352.839,1795742.292,1960908.535,477079.933,10003185,1973059.895,1282496.692,1346028.315,1211342.95,100688065.6,775760.2035,567259.2889,430471.2804,683513.0816,5711787.655,1062653.666,1017818.923,938541.5066,695242.5512,34763393.94,639348.6892,423162.9618,708902.0607,217542.7448,4897165.709,569830.8426,551330.6895,163488.5852,397735.1337,26875986.31,429654.008,585355.1559,186299.2976,10022.10193,9096.686332,10474.37682,8264.245144,8022.500826,9490.085096,10442.27968,8915.660371,10488.59795,10081.05416,10223.89626,9314.774405,8998.122583,8462.609685,9759.096829,10048.51017,10234.49738,10043.59232,12440.86749,10358.35113,9549.712639,10019.15657,11845.53791,10191.17998,9234.041685,8925.921584,7761.308251,8313.308671,8307.049598,10085.24586,10307.66117,8948.717472,7492.773837,6815.142286,8195.399717,8242.240211,classical
4-fantasia_4.mp3,2899905,22179246.36,33094871.33,483474.8382,5831409.4,1014788.924,681418.7363,2772504.22,597650.5173,601159.7478,1701223.167,693542.3659,228721.0426,689868.8541,678110.26,92534.48516,691056.3702,216312.9703,328888.5935,470846.8563,252824.3855,301954.5405,379279.9284,593246.4409,49190.4936,487415.2132,159433.6458,258585.4141,217423.8733,293408.9053,1000859.499,426852.8782,127574.4766,132328.1726,140203.6225,209208.1132,38568.92571,144394.495,133995.3207,198452.4433,276094.2342,314537.1271,111331.5144,161836.5758,147143.8769,43800.78059,163185.5673,208782.9048,113430.8181,97139.66254,120821.0529,102393.8683,82103.91421,126797.9929,118101.0892,33482.45135,98564.5597,121470.633,181295.8349,139500.2941,42581.2213,47155.57715,211073.3021,34734.57802,455.6241232,1613.60536,711.9862321,543.7700421,187.5278239,152.1447107,665.0626585,578.7258419,496.4323314,665.0625258,801.292462,811.5067805,177.1292147,863.3512149,638.0904788,764.3365424,1022.64969,680.1229958,352.4130145,229.3006892,1346.460622,890.5282852,1418.605311,1062.007245,849.8973257,1061.613085,927.7486137,723.5445867,1491.104213,951.2559562,900.7520269,324.5232527,1219.756658,461.999983,530.2006327,185.5199794,electronic
4-gagliarda_ix.mp3,3101386,19303507.31,11126197.74,6089990.653,7275494.938,11452599.77,4188905.046,4159456.247,19725743.86,2170834.92,4045958.309,2246841.44,3027397.796,237824.6791,3033099.895,2360914.012,1832280.123,2784785.729,716444.4029,1640164.79,496593.5456,462942.7459,711806.8486,175141.1319,399650.4943,1140216.255,279839.4729,374597.8828,473595.3368,981467.981,870108.2007,347930.4661,631725.4907,206047.1525,1219459.031,171609.1121,445387.6242,221846.553,1915283.7,551866.6737,734534.89,771587.7401,93560.0018,1183325.207,924112.4053,913382.7928,373553.3542,492014.6859,304928.7283,241049.1097,328563.6278,862782.1064,212806.2754,229197.4871,169913.4158,201471.2875,176757.577,177845.7356,51385.37507,215137.9982,151019.2151,433526.1736,189800.4938,31847.72693,1268.922918,1216.40763,192.0581194,345.8265651,442.6535525,1554.09024,667.1329512,517.3940563,876.7119626,329.44081,184.122758,1055.807623,632.7292553,363.0766289,1379.639627,799.4697925,1077.518964,1614.9037,164.0286593,352.9044405,722.6614356,34.25476675,230.0520036,626.8193712,732.3523156,387.2670506,615.9611664,401.9214431,908.4496687,369.5100125,216.7676072,678.2925119,128.805218,735.9639904,907.0171826,541.8794807,rock_pop
4-golden_key.mp3,36373925,25276265.97,115268492.7,5475729.425,11714824.34,7754875.374,26662674.72,6607968.123,12027646.15,3956515.654,6072417.815,23353779.13,4576534.284,2939609.764,33084396.49,4159656.83,2254168.974,4639361.853,2147299.492,5499215.401,2161050.1,5012695.015,2709395.512,38312961.47,1604940.265,109981040.8,438728.6241,3392956.797,4692563.584,4968454.445,1134372.418,15403010.72,5806995.126,9386316.177,7839706.129,1446736.465,5564519.284,3003734.491,4338475.984,5096974.079,4247375.801,4254924.749,11431754.74,1263528.516,399648.5171,7581506.259,9928136.679,1853816.846,12078098.95,2351676.855,66711173.58,2046005.327,13932164.71,2891725.766,4113514.805,5823313.667,2418299.194,3901862.597,5632421.131,2524804.647,667544.3248,3190409.272,2042943.481,518305.9908,315900.633,183103.7037,35364.59871,196302.7665,95786.61179,146350.2542,51032.29253,136073.8627,128533.4905,178049.0714,44185.57167,1762631.582,193410.4967,175259.4693,38218.97865,123179.4161,86004.15932,110246.2683,130128.7737,199519.735,84727.3226,118620.4825,190736.6296,245206.5174,70670.62062,133297.3929,190106.8039,156997.0477,87567.494,78382.51493,179633.8365,113672.1591,169874.5664,70772.00709,550800.609,167167.7834,electronic
4-goodbye_on_a_beautiful_day.mp3,61353481,30068785.91,163233747.7,57837540.45,14577480.73,13981616.41,10168126.27,12329265.19,51337126.09,12208958.98,5424354.359,4758631.836,1423399.26,5633205.925,7284561.599,3510487.123,3600670.051,1253975.595,6067222.004,674364.2712,4969235.613,3241407.787,4066729.82,3474458.088,8181294.834,7344222.63,2646178.093,2654888.382,4896235.635,1692218.035,13458579.05,3688358.081,2777795.388,1972151.738,2547916.364,1665248.135,2549973.1,1324113.81,2449246.151,842190.3883,2970171.128,828848.0978,1155011.094,91112.44613,2795929.491,1031666.63,1506158.08,193594.6849,1230990.97,851536.9787,1752399.368,331387.0417,715490.2372,489964.5283,1614180.406,326856.0848,1534347.329,463524.9299,1173702.251,502953.7491,2807126.459,338724.7872,1207776.051,346574.7163,15141.42256,2935.645058,11826.8082,10349.90853,9912.76272,6194.227151,9889.798962,10427.00067,14787.99144,5496.725831,1454.625267,3436.093957,6659.690349,5067.582212,14734.56718,5663.918468,13158.58166,12894.80742,4419.663639,1817.851147,6486.352862,9971.392971,6377.988329,9966.550452,1634.697415,4120.28386,4552.385713,3388.525919,13084.41688,7786.269558,12741.52772,9559.57835,4107.816776,5162.067855,3601.294306,11662.86289,world
4-i'm_alive.mp3,18897273,98730482.81,30987633.1,7127181.071,17952131.1,7846190.216,9563118.991,8847245.267,4947941.701,5665335.224,5366650.585,2866192.7,5807491.654,6707995.685,7592897.207,2907175.369,6861042.713,8324108.109,6342561.391,2259056.304,2673162.849,5099567.945,3417246.92,4420461.534,1805329.181,925351.2373,1667590.511,332880.3202,1957971.28,3518455.114,3049432.619,2747465.53,3757349.271,3183873.19,2547465.851,2317032.205,4446208.925,787223.6578,2711733.784,2787718.136,1939908.271,3371118.118,1575049.262,3278619.376,1465768.159,787228.2155,1114358.483,631868.7783,1839929.04,1516018.688,1157889.134,3284644.707,1510164.605,2337132.29,2069588.301,1496366.75,91896.16995,1026714.386,1300714.097,1040120.555,951867.8325,493341.0837,1463766.639,319466.6163,5839.205184,3018.178742,2859.374641,2513.627283,2136.119157,3468.568691,2334.052011,2961.620649,1483.661162,2290.128173,3256.683741,1350.16804,2365.25389,2353.289375,1717.228377,1881.047782,2178.027256,3322.795549,2474.232355,2679.187813,1534.00166,3754.304627,2808.554896,3236.618422,2568.943385,1845.785069,1573.320809,2080.950163,2899.488107,2095.099953,3882.859642,2130.535256,1918.248767,1452.473129,1911.165233,1814.199743,rock_pop
4-interlocken.mp3,12652106,65360537.2,205997202.8,97271475.13,46325250.55,46934131.63,32035867.81,3993788.585,9087921.441,11483069.8,4151864.767,2107963.384,30117354.77,12688926.33,2329402.969,3822120.934,585203.561,5390160.834,1404321.769,4532675.242,5515033.619,1340095.109,3841351.37,3739147.854,1694230.075,4681346.611,4067865.849,4900288.28,1633838.993,2671966.677,1668757.666,3571210.217,2354175.923,4489795.433,6424412.485,4400174.337,4796129.881,2253544.198,2626910.573,2047958.108,2942350.275,1853171.505,954794.8987,514538.3057,476603.9719,2138467.822,1426003.775,2153981.653,923611.3155,228386.5718,2695881.172,779614.5266,1130932.557,615130.3308,1474816.264,1049924.784,2934141.989,1004089.189,1788275.926,1110512.055,229852.4962,482115.8071,456128.734,156189.3835,4045.282237,1853.563466,1607.821385,1479.498744,968.1168653,702.444539,1273.41158,1587.28267,1515.557611,1526.418973,198.8096565,1127.689047,845.4400269,700.2807324,374.1596025,591.3696172,1466.796931,1282.056842,1145.0191,1027.600906,1605.775603,1189.344397,967.3644103,1516.905404,1023.70497,1103.13172,1181.763315,1331.419114,975.4655855,119.06257,228.6938352,713.5479817,1127.730004,1325.807937,1082.796982,1176.753009,rock_pop
4-kentucky_applejack.mp3,113176558,177935535.1,90300944.83,132837862.2,67558989.05,22129865.57,44945507.29,11947733.14,13275384.54,16221651.47,12754627.43,23588598.98,34644836.87,21280719.66,41783764.08,27297322.8,6974275.872,15568099.06,8423326.196,21867809.43,12516243.96,30079489.44,9616610.498,13720859.19,14897453.6,10079523.41,3371238.859,2266209.82,9497058.325,7344096.402,4275308.931,6583924.264,4667148.047,4889779.236,2042182.747,9936681.931,4776128.742,11656028.08,3522394.985,1729620.203,4920184.653,1001133.554,3202522.606,3680719.252,2604573.527,3462006.185,434799.4702,2468504.717,1077750.677,2637198.137,2375753.299,2699849.941,2516340.761,1145978.126,6920998.109,2043747.361,2612501.819,2355942.644,3707040.041,2431604.174,3336148.336,5068368.894,1281445.479,331809.1547,39620.61684,13440.68153,20253.88261,14173.26378,25206.94993,8683.737765,17271.64875,42325.32934,10297.15602,35134.21078,17204.12854,46493.61332,36939.23458,27645.66297,38403.6315,17677.81328,29184.68829,24042.65931,6842.85141,24050.32839,9782.175141,16423.0335,8324.401008,11350.65125,2763.991493,19519.53874,15315.66533,28520.12673,13605.33717,16732.49991,4930.724895,37817.79313,20434.88958,12819.72002,16686.9698,6288.566528,electronic
4-leisure_waltz.mp3,697566145,40697129.37,41601786.17,42932712.26,11747200.47,22079167.93,14000499.88,2489635.228,25504156.29,24621872.36,18186094.41,9577289.565,14009621.74,21922137.3,30217423.62,10662890.36,30166286.27,14696002.04,13940996.65,8497262.918,12091454.02,15430439.19,8371370.791,2511576.507,11950634.69,5030308.64,5009764.703,3289005.776,6042487.936,3377071.315,8254679.651,10310718.04,8116631.019,2416226.692,4519990.407,4207638.543,6744296.995,2413592.022,4930401.138,4123720.834,7668230.09,825222.3457,7447559.687,4956993.874,5338404.507,7146256.077,4125679.466,8297391.657,12600112.42,2840176.844,4474618.178,4159807.422,678758.8088,7813231.518,1791105.928,2242522.87,1006015.442,1983076.515,4943420.397,881203.9583,3162851.361,1521947.078,3064446.564,559608.3943,12293.39477,3724.798468,4845.420556,1780.491663,5047.228744,2390.567289,7351.428521,4716.150934,782.3338613,3272.01026,7020.872212,3828.312949,1849.523669,3122.084586,4375.319031,455.172425,1652.307167,2360.225281,3860.077461,1301.135207,2504.398897,5082.416514,4809.017972,1722.606973,1905.343054,3894.060048,1616.091727,3680.579033,2290.129058,2933.539236,1116.273779,2225.697266,1652.666681,1246.934664,4056.711646,4019.461897,electronic
4-long_journey.mp3,8937469,9737137.384,56589834.33,3813280.58,21566099.16,2271849.616,7705507.056,4496056.488,21765747.85,3452056.579,4146611.478,1956467.201,1851318.464,4511509.27,2473229.618,1142706.275,777445.5416,4231357.701,500873.6057,981566.2025,2087904.237,4304164.295,1823309.677,3442340.334,2406066.72,1517378.8,3082836.476,4302526.947,501433.2552,4517773.485,6741239.786,92714645.38,3018821.747,128657.7292,1201230.73,2356369.008,2206393.59,350642.6351,328966.225,4328563.308,2182852.165,2051928.025,3945918.802,2798607.961,1466590.707,11668638.52,1934402.246,2525471.928,2557794.064,4002671.737,2795592.214,2705869.151,2124800.541,2801344.014,510341.1815,1797451.968,466311.179,625216.7156,1766279.446,3267086.87,367058.8767,344264.1638,42578380.23,3837560.229,5418.108612,3645.052999,3534.004458,3876.154396,4101.81211,2916.451577,3031.324714,2578.438995,2903.275227,2335.605297,3884.114253,2165.525615,1777.943941,2622.333039,2031.20693,2638.903619,1739.4831,1838.604284,2447.182293,2276.449979,2325.997601,1724.110692,3232.002728,2755.929701,1771.339095,2148.877955,1087.505361,2121.458098,1296.123369,2102.735398,2708.053481,1803.961605,2022.528759,3216.05802,1836.411547,1984.683747,world
4-loopatchka.mp3,117508756,33495987.54,35905321.91,8161486.433,2294954.241,3917821.823,2876488.002,3995073.059,2021984.626,10399964.64,2059519.573,3902916.716,572068.5878,6164989.273,6597603.397,3964697.443,8129236.593,20277536.17,8990754.436,4523519.867,3289246.193,4864777.858,3421156.914,6188460.795,1515417.109,4377644.58,5592535.195,2291681.852,4386698.909,3733533.545,1739393.979,4234733.803,18381421.5,1067861.692,6979048.856,2458171.26,1999028.713,1456733.202,748610.0744,2039533.246,1635748.2,4008214.34,2142527.119,2692686.863,5367494.386,3034861.561,1171919.186,6353054.777,5156252.215,5867536.934,3734149.362,2452873.945,579328.3366,3901080.839,1826705.295,2980914.415,810219.4026,1969088.186,5219126.568,2819834.534,2235815.404,20149319.09,3293109.558,721885.5861,210439.1338,283133.5018,21667.08593,62011.36224,164760.6334,89685.33062,235515.6714,146599.3308,288064.1358,153896.0739,11537.80902,71726.35014,119448.4169,276434.1874,88932.18175,495027.5445,106707.1661,110215.3773,265855.5098,121936.0879,50003.72551,207842.8932,85087.47849,323600.3821,83570.09312,140499.4591,156975.1727,130984.3812,80020.53612,99684.99243,42095.11694,138258.0468,513270.6208,78342.69705,105927.8133,30423.06656,classical
4-melon_tropic_sunrise.mp3,2954507,196028361.3,16921497.42,4608879.187,8061434.633,46588724.6,489403.6032,1466250.907,2510360.097,1117228.377,2569194.92,960341.3914,2010556.444,1334002.871,718122.2218,4072905.161,1941919.867,750703.5522,751699.179,1728974.118,1360702.889,749454.0753,511880.6331,641877.5692,877013.0006,576636.3071,614574.7377,239372.5601,694446.5309,898493.2953,1617930.512,286223.7342,35251.99472,27594.60281,27185.42135,343919.9305,65421.76986,84085.8675,430367.6507,431144.3901,218170.9965,226954.8657,144629.3156,283283.0554,209941.1652,367954.6116,106144.3079,43651.71954,118610.0131,172727.781,156848.7926,36747.09865,61077.59434,56255.9682,98798.98859,130085.3547,15336.27432,9968.499404,48128.06354,53851.01462,34108.47483,8926.098125,57782.72774,12922.56944,741.1192196,379.280828,208.2104689,634.0996558,1018.42626,373.0746749,299.9000916,1120.279307,437.4491894,988.2635551,583.2188728,1286.868341,1350.446791,927.6740082,1251.475022,550.6454807,1111.563593,997.1300507,909.6371607,1362.376537,501.7761495,1452.783096,899.5346229,508.5262962,1060.70052,368.3125378,991.0887963,1163.511888,169.4875967,806.5662211,644.1625622,828.9464841,1010.683393,654.7549594,659.1950285,408.5679822,world
4-musette_suite_from_les_fetes.mp3,1234408,1804842.46,6623107.36,52921665.44,2268116.007,71318753.68,17814710.18,2509257.355,581871.6679,15763540.55,36165098.71,1444696.225,2163684.389,743789.7593,793283.3083,8455905.98,401514.0464,2746025.358,1037140.42,612830.0088,669555.4382,1638783.512,147723.7846,111016.7681,1080783.208,445287.5294,945582.9254,909601.2092,191694.7262,514405.9386,218524.6566,170702.6937,249445.7236,257187.0987,159067.0345,79437.61834,136304.883,361794.4592,269707.7769,101777.5118,203164.3343,50913.62031,214434.1903,206341.628,136430.9034,233182.5043,249889.2538,19619.82508,327426.6205,314210.1603,187046.0175,201474.8373,51705.80347,60740.53138,114331.6708,113673.7812,122652.6384,51067.72657,126365.4509,185620.4703,91559.84212,49076.0692,129529.5047,65649.27969,1177.307245,775.6007072,892.8205648,665.2140321,551.139268,1023.782328,253.9301469,538.8567522,472.551451,252.110063,1022.870296,362.3912433,730.4769858,340.2247634,717.9193109,475.2958667,760.7412517,328.2148203,1000.298746,802.8266294,548.0701301,681.4070877,602.5276119,517.5581319,1538.679087,366.5690402,1104.570747,231.9177072,99.26374629,1032.261248,635.4371392,768.0734313,365.5025117,482.3495979,815.0128196,1390.413742,rock_pop
